Data,Nível,Taxa Chuva (mm/h),Chuva Acum. Dia (mm),Temp (ºC),umidade_2m,velocidade_vento
2024-03-07 00:00:00,2.39,0.0,0.2,9.4,89.0,16.6
2024-03-07 01:00:00,2.38,0.0,0.0,8.8,89.0,17.7
2024-03-07 02:00:00,2.38,0.0,0.0,8.6,86.0,16.7
2024-03-07 03:00:00,2.38,0.0,0.0,8.8,82.0,17.8
2024-03-07 04:00:00,2.38,0.0,0.0,8.5,76.0,17.4
2024-03-07 05:00:00,2.38,0.0,0.0,8.6,68.0,17.3
2024-03-07 06:00:00,2.36,0.0,0.0,8.6,63.0,18.0
2024-03-07 07:00:00,2.38,0.0,0.0,8.5,60.0,16.3
2024-03-07 08:00:00,2.35,0.0,0.0,8.5,57.0,15.9
2024-03-07 09:00:00,2.42,0.0,0.0,8.9,58.0,15.8
2024-03-07 10:00:00,2.41,0.0,0.2,10.4,62.0,12.7
2024-03-07 11:00:00,2.42,0.0,0.2,14.0,60.0,12.2
2024-03-07 12:00:00,2.41,0.0,0.2,17.2,58.0,11.9
2024-03-07 13:00:00,2.41,0.0,0.2,19.9,55.0,9.0
2024-03-07 14:00:00,2.29,0.0,0.2,21.8,53.0,7.3
2024-03-07 15:00:00,2.23,0.0,0.2,23.1,56.0,9.2
2024-03-07 16:00:00,2.21,0.0,0.2,23.9,63.0,6.5
2024-03-07 17:00:00,2.25,0.0,0.2,22.2,71.0,5.9
2024-03-07 18:00:00,2.31,0.0,0.2,19.7,76.0,5.6
2024-03-07 19:00:00,2.32,0.0,0.2,18.3,78.0,5.4
2024-03-07 20:00:00,2.33,0.0,0.2,17.2,79.0,7.1
2024-03-07 21:00:00,2.37,0.0,0.2,16.3,76.0,8.3
2024-03-07 22:00:00,2.35,0.0,0.2,15.4,85.0,7.1
2024-03-07 23:00:00,2.36,0.0,0.2,14.8,86.0,8.5
2024-04-07 00:00:00,2.35,0.0,0.2,14.2,89.0,8.0
2024-04-07 01:00:00,2.33,0.0,0.0,14.1,90.0,10.8
2024-04-07 02:00:00,2.35,0.0,0.0,13.3,85.0,12.7
2024-04-07 03:00:00,2.35,0.0,0.0,12.9,76.0,15.5
2024-04-07 04:00:00,2.34,0.0,0.0,13.2,71.0,18.2
,,,,,,
2024-04-07 05:00:00,2.33,0.0,0.0,13.1,64.0,20.2
2024-04-07 06:00:00,2.33,0.0,0.0,13.0,54.0,24.6
2024-04-07 07:00:00,2.33,0.0,0.2,13.6,53.0,27.8
2024-04-07 08:00:00,2.33,0.0,0.2,13.8,60.0,23.3
2024-04-07 09:00:00,2.38,0.0,0.2,15.1,60.0,20.8
2024-04-07 10:00:00,2.27,0.0,0.2,15.4,60.0,20.1
2024-04-07 11:00:00,2.32,0.0,0.2,16.9,75.0,15.9
2024-04-07 12:00:00,2.29,0.0,0.2,17.6,77.0,18.4
2024-04-07 13:00:00,2.27,0.0,0.2,18.3,83.0,9.7
2024-04-07 14:00:00,2.23,0.0,0.2,19.1,76.0,13.0
2024-04-07 15:00:00,2.21,0.0,0.2,19.8,73.0,11.5
2024-04-07 16:00:00,2.3,0.0,0.2,19.8,77.0,7.7
2024-04-07 17:00:00,2.21,0.0,0.2,18.7,84.0,6.9
2024-04-07 18:00:00,2.3,0.0,0.2,17.4,87.0,7.7
2024-04-07 19:00:00,2.3,0.0,0.2,16.9,82.0,10.0
2024-04-07 20:00:00,2.29,0.0,0.2,16.2,78.0,9.1
2024-04-07 21:00:00,2.3,0.0,0.2,15.9,82.0,7.2
2024-04-07 22:00:00,2.3,0.0,0.2,15.3,94.0,7.5
2024-04-07 23:00:00,2.3,0.0,0.2,15.4,93.0,8.9
2024-05-07 00:00:00,2.29,0.0,0.2,14.8,87.0,11.1
2024-05-07 01:00:00,2.29,0.0,0.0,14.8,87.0,10.3
2024-05-07 02:00:00,2.29,0.0,0.0,14.9,84.0,9.4
2024-05-07 03:00:00,2.29,0.0,0.0,14.9,77.0,9.8
2024-05-07 04:00:00,2.29,0.0,0.0,15.0,67.0,11.2
2024-05-07 05:00:00,2.3,0.0,0.0,15.1,53.0,14.3
2024-05-07 06:00:00,2.32,0.0,0.0,15.1,46.0,17.1
2024-05-07 07:00:00,2.33,0.0,0.0,15.1,45.0,17.6
2024-05-07 08:00:00,2.3,0.0,0.0,15.4,40.0,19.5
2024-05-07 09:00:00,2.23,0.0,0.0,15.6,45.0,19.3
,,,,,,
2024-05-07 10:00:00,2.32,0.0,0.0,16.1,45.0,21.6
2024-05-07 11:00:00,2.2,0.0,0.0,17.6,45.0,25.6
2024-05-07 12:00:00,2.17,0.0,0.0,18.2,46.0,23.9
2024-05-07 13:00:00,2.11,0.0,0.0,19.7,47.0,23.0
2024-05-07 14:00:00,2.08,0.0,0.0,19.9,53.0,19.2
2024-05-07 15:00:00,2.02,0.0,0.0,20.9,56.0,13.7
2024-05-07 16:00:00,2.11,0.0,0.0,19.8,61.0,11.0
2024-05-07 17:00:00,2.14,0.0,0.0,18.7,68.0,8.8
2024-05-07 18:00:00,2.16,0.0,0.0,18.2,72.0,9.7
2024-05-07 19:00:00,2.15,0.0,0.0,17.8,74.0,10.3
2024-05-07 20:00:00,2.15,0.0,0.0,17.7,78.0,9.4
2024-05-07 21:00:00,2.17,0.0,0.0,17.4,81.0,7.9
2024-05-07 22:00:00,2.14,0.0,0.2,16.3,81.0,11.2
2024-05-07 23:00:00,2.17,0.0,0.2,15.9,82.0,12.2
2024-06-07 00:00:00,2.13,2.0,0.8,13.4,78.0,12.3
2024-06-07 01:00:00,2.15,0.0,1.4,12.5,79.0,14.0
2024-06-07 02:00:00,2.15,0.0,1.6,12.1,79.0,12.3
2024-06-07 03:00:00,2.15,0.0,2.0,12.0,73.0,13.2
2024-06-07 04:00:00,2.15,0.0,2.2,11.9,67.0,16.5
2024-06-07 05:00:00,2.14,0.0,2.6,11.6,57.0,20.8
2024-06-07 06:00:00,2.15,0.0,3.0,11.7,53.0,22.5
2024-06-07 07:00:00,2.17,0.0,3.6,12.4,48.0,22.6
2024-06-07 08:00:00,2.17,0.0,3.6,12.5,45.0,23.5
2024-06-07 09:00:00,2.17,0.0,3.6,12.6,37.0,25.5
2024-06-07 10:00:00,2.14,0.0,3.6,12.3,39.0,24.9
2024-06-07 11:00:00,2.14,0.0,3.6,12.3,34.0,24.9
2024-06-07 12:00:00,2.12,0.0,3.6,11.8,44.0,24.3
2024-06-07 13:00:00,2.14,5.2,4.4,11.3,52.0,16.0
2024-06-07 14:00:00,2.15,0.0,5.6,11.1,55.0,16.1
,,,,,,
2024-06-07 15:00:00,2.17,0.0,6.2,11.1,65.0,19.9
2024-06-07 16:00:00,2.17,3.6,6.8,11.0,68.0,19.9
2024-06-07 17:00:00,2.18,1.0,7.8,10.8,72.0,19.5
2024-06-07 18:00:00,2.23,2.6,10.4,10.8,74.0,18.4
2024-06-07 19:00:00,2.28,0.0,12.2,10.7,70.0,22.0
2024-06-07 20:00:00,2.32,0.0,12.4,10.7,59.0,22.7
2024-06-07 21:00:00,2.41,0.0,12.6,10.6,59.0,19.1
2024-06-07 22:00:00,2.5,1.6,15.4,10.4,67.0,14.3
2024-06-07 23:00:00,2.66,2.0,18.8,10.3,67.0,15.5
,,,,,,
2024-06-07 00:00:00,2.13,2.0,0.8,13.4,64.0,13.6
2024-06-07 01:00:00,2.15,0.0,1.4,12.5,66.0,12.7
2024-06-07 02:00:00,2.15,0.0,1.6,12.1,66.0,13.6
2024-06-07 03:00:00,2.15,0.0,2.0,12.0,59.0,17.9
2024-06-07 04:00:00,2.15,0.0,2.2,11.9,56.0,18.3
2024-06-07 05:00:00,2.14,0.0,2.6,11.6,52.0,17.3
2024-06-07 06:00:00,2.15,0.0,3.0,11.7,48.0,16.9
2024-06-07 07:00:00,2.17,0.0,3.6,12.4,44.0,17.3
2024-06-07 08:00:00,2.17,0.0,3.6,12.5,40.0,17.6
2024-06-07 09:00:00,2.17,0.0,3.6,12.6,38.0,16.0
2024-06-07 10:00:00,2.14,0.0,3.6,12.3,36.0,17.6
2024-06-07 11:00:00,2.14,0.0,3.6,12.3,37.0,16.3
2024-06-07 12:00:00,2.12,0.0,3.6,11.8,36.0,13.8
2024-06-07 13:00:00,2.14,5.2,4.4,11.3,35.0,9.2
2024-06-07 14:00:00,2.15,0.0,5.6,11.1,35.0,12.3
2024-06-07 15:00:00,2.17,0.0,6.2,11.1,43.0,7.7
2024-06-07 16:00:00,2.17,3.6,6.8,11.0,56.0,7.4
2024-06-07 17:00:00,2.18,1.0,7.8,10.8,61.0,7.2
2024-06-07 18:00:00,2.23,2.6,10.4,10.8,64.0,8.9
2024-06-07 19:00:00,2.28,0.0,12.2,10.7,65.0,7.9
2024-06-07 20:00:00,2.32,0.0,12.4,10.7,66.0,6.6
2024-06-07 21:00:00,2.41,0.0,12.6,10.6,71.0,5.5
2024-06-07 22:00:00,2.5,1.6,15.4,10.4,78.0,6.3
2024-06-07 23:00:00,2.66,2.0,18.8,10.3,74.0,8.2
2024-07-07 00:00:00,2.82,0.0,19.8,10.4,74.0,6.1
2024-07-07 01:00:00,3.02,1.0,0.8,10.3,75.0,8.7
2024-07-07 02:00:00,3.28,3.8,6.2,9.9,74.0,6.4
2024-07-07 03:00:00,3.54,0.0,8.4,9.9,69.0,5.7
2024-07-07 04:00:00,3.82,0.0,9.2,9.9,57.0,7.7
,,,,,,
2024-07-07 05:00:00,4.14,3.4,12.4,9.9,46.0,11.2
2024-07-07 06:00:00,4.46,12.6,13.6,10.0,37.0,14.3
2024-07-07 07:00:00,4.76,0.0,16.2,10.1,34.0,17.6
2024-07-07 08:00:00,5.03,1.6,16.8,10.2,33.0,17.1
2024-07-07 09:00:00,5.3,0.0,17.0,10.4,32.0,15.5
2024-07-07 10:00:00,5.47,3.6,19.0,10.6,32.0,12.2
2024-07-07 11:00:00,5.68,4.0,24.0,10.7,32.0,11.9
2024-07-07 12:00:00,5.89,3.8,29.0,10.8,33.0,10.6
2024-07-07 13:00:00,6.18,1.8,31.2,11.2,34.0,7.3
2024-07-07 14:00:00,6.33,1.6,33.2,11.6,44.0,3.4
2024-07-07 15:00:00,6.5,2.2,34.2,11.9,46.0,4.9
2024-07-07 16:00:00,6.65,0.0,34.8,11.9,50.0,11.7
2024-07-07 17:00:00,6.78,1.2,36.8,11.9,51.0,13.4
2024-07-07 18:00:00,6.89,1.4,38.2,11.9,53.0,14.5
2024-07-07 19:00:00,6.98,3.4,41.0,11.9,54.0,15.8
2024-07-07 20:00:00,7.03,5.0,44.4,12.0,57.0,15.0
2024-07-07 21:00:00,7.08,2.8,48.6,11.9,59.0,13.2
2024-07-07 22:00:00,7.13,1.2,50.0,11.9,66.0,8.7
2024-07-07 23:00:00,7.17,0.0,50.8,11.9,64.0,10.1
2024-08-07 00:00:00,7.22,0.0,51.0,12.1,63.0,10.9
2024-08-07 01:00:00,7.28,0.0,0.0,12.1,62.0,12.0
2024-08-07 02:00:00,7.29,0.0,0.0,12.2,62.0,11.3
2024-08-07 03:00:00,7.33,0.0,0.0,12.2,60.0,11.4
2024-08-07 04:00:00,7.35,0.0,0.0,12.2,58.0,14.2
2024-08-07 05:00:00,7.36,0.0,0.0,12.2,58.0,13.6
2024-08-07 06:00:00,7.36,0.0,0.0,11.9,53.0,13.2
2024-08-07 07:00:00,7.35,0.0,0.0,11.8,44.0,13.4
2024-08-07 08:00:00,7.31,0.0,0.0,12.0,39.0,13.5
2024-08-07 09:00:00,7.29,0.0,0.0,12.4,36.0,13.4
,,,,,,
2024-08-07 10:00:00,7.23,0.0,0.0,13.1,37.0,11.4
2024-08-07 11:00:00,7.19,0.0,0.0,13.7,35.0,7.7
2024-08-07 12:00:00,7.14,0.0,0.0,14.1,35.0,9.7
2024-08-07 13:00:00,7.09,0.0,0.0,14.9,34.0,10.5
2024-08-07 14:00:00,7.04,0.0,0.0,15.6,36.0,8.3
2024-08-07 15:00:00,7.01,0.0,0.0,15.9,44.0,11.8
2024-08-07 16:00:00,6.98,0.0,0.0,15.8,53.0,17.0
2024-08-07 17:00:00,6.95,0.0,0.0,15.5,55.0,16.0
2024-08-07 18:00:00,6.9,0.0,0.0,14.7,56.0,14.1
2024-08-07 19:00:00,6.88,0.0,0.0,14.3,56.0,17.2
2024-08-07 20:00:00,6.84,0.0,0.0,13.9,62.0,15.8
2024-08-07 21:00:00,6.8,0.0,0.0,13.7,68.0,15.4
2024-08-07 22:00:00,6.76,0.0,0.0,13.5,71.0,15.8
2024-08-07 23:00:00,6.71,0.0,0.0,12.4,75.0,24.8
2024-09-07 00:00:00,6.68,0.0,0.0,12.1,81.0,13.8
2024-09-07 01:00:00,6.63,0.0,0.0,11.8,79.0,19.2
2024-09-07 02:00:00,6.6,0.0,0.0,11.6,78.0,15.5
2024-09-07 03:00:00,6.57,0.0,0.0,11.6,74.0,13.1
2024-09-07 04:00:00,6.53,0.0,0.0,11.3,70.0,10.5
2024-09-07 05:00:00,6.48,0.0,0.0,10.9,64.0,11.9
2024-09-07 06:00:00,6.45,0.0,0.0,10.8,59.0,12.3
2024-09-07 07:00:00,6.41,0.0,0.2,10.7,55.0,9.9
2024-09-07 08:00:00,6.37,0.0,0.2,10.8,55.0,9.8
2024-09-07 09:00:00,6.35,0.0,0.2,10.9,64.0,15.8
2024-09-07 10:00:00,6.31,0.0,0.2,11.3,55.0,13.5
2024-09-07 11:00:00,6.27,0.0,0.2,11.8,53.0,11.8
2024-09-07 12:00:00,6.22,0.0,0.2,11.6,52.0,10.7
2024-09-07 13:00:00,6.19,0.0,0.2,11.8,52.0,8.0
2024-09-07 14:00:00,6.16,1.0,0.8,11.6,53.0,7.6
,,,,,,
2024-09-07 15:00:00,6.12,0.0,1.2,11.4,56.0,9.2
2024-09-07 16:00:00,6.09,2.2,3.6,11.6,67.0,4.5
2024-09-07 17:00:00,6.06,7.8,8.2,11.3,73.0,4.9
2024-09-07 18:00:00,6.04,2.8,12.6,10.8,81.0,1.8
2024-09-07 19:00:00,6.04,3.0,15.2,10.8,84.0,5.2
2024-09-07 20:00:00,6.04,0.8,16.6,10.6,90.0,5.4
2024-09-07 21:00:00,6.05,1.2,17.6,10.6,91.0,5.1
2024-09-07 22:00:00,6.06,3.6,19.6,10.6,95.0,8.2
2024-09-07 23:00:00,6.07,3.0,22.2,10.3,97.0,11.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2024-10-07 00:00:00,6.09,1.4,24.2,10.3,96.0,3.2
2024-10-07 01:00:00,6.12,1.2,2.0,10.3,97.0,3.6
2024-10-07 02:00:00,6.14,1.0,3.0,10.3,96.0,5.0
2024-10-07 03:00:00,6.17,1.4,3.8,10.3,89.0,4.9
2024-10-07 04:00:00,6.21,0.0,4.2,10.4,80.0,7.2
2024-10-07 05:00:00,6.22,0.0,4.6,10.4,79.0,10.9
2024-10-07 06:00:00,6.25,0.0,5.2,10.6,76.0,9.4
2024-10-07 07:00:00,6.27,0.0,5.2,10.6,66.0,8.0
2024-10-07 08:00:00,6.28,0.0,5.6,10.7,61.0,10.1
2024-10-07 09:00:00,6.28,0.0,5.6,11.2,61.0,11.2
2024-10-07 10:00:00,6.25,0.0,5.6,11.8,67.0,6.2
2024-10-07 11:00:00,6.25,0.0,5.6,12.7,53.0,10.9
2024-10-07 12:00:00,6.21,0.0,5.6,15.2,47.0,10.9
2024-10-07 13:00:00,6.17,0.0,5.6,16.2,46.0,10.6
2024-10-07 14:00:00,6.1,0.0,5.6,17.4,48.0,8.4
,,,,,,
2024-10-07 15:00:00,6.12,0.0,5.6,17.8,54.0,6.4
2024-10-07 16:00:00,6.18,0.0,5.6,17.2,69.0,5.5
2024-10-07 17:00:00,6.15,0.0,5.6,17.4,73.0,6.4
2024-10-07 18:00:00,6.23,0.0,5.6,15.0,77.0,6.3
2024-10-07 19:00:00,6.22,0.0,5.6,13.8,81.0,5.8
2024-10-07 20:00:00,6.24,0.0,5.6,13.1,83.0,4.3
2024-10-07 21:00:00,6.2,0.0,5.6,13.7,87.0,4.9
2024-10-07 22:00:00,6.19,0.0,5.6,13.6,93.0,16.3
2024-10-07 23:00:00,6.17,0.0,5.6,12.7,95.0,9.2
,,,,,,
2024-10-07 00:00:00,6.09,1.4,24.2,10.3,96.0,6.8
2024-10-07 01:00:00,6.12,1.2,2.0,10.3,94.0,9.1
2024-10-07 02:00:00,6.14,1.0,3.0,10.3,86.0,7.8
2024-10-07 03:00:00,6.17,1.4,3.8,10.3,80.0,9.9
2024-10-07 04:00:00,6.21,0.0,4.2,10.4,75.0,13.8
2024-10-07 05:00:00,6.22,0.0,4.6,10.4,71.0,18.7
2024-10-07 06:00:00,6.25,0.0,5.2,10.6,69.0,17.5
2024-10-07 07:00:00,6.27,0.0,5.2,10.6,65.0,19.1
2024-10-07 08:00:00,6.28,0.0,5.6,10.7,59.0,21.1
2024-10-07 09:00:00,6.28,0.0,5.6,11.2,59.0,19.5
2024-10-07 10:00:00,6.25,0.0,5.6,11.8,73.0,18.4
2024-10-07 11:00:00,6.25,0.0,5.6,12.7,81.0,19.4
2024-10-07 12:00:00,6.21,0.0,5.6,15.2,86.0,17.8
2024-10-07 13:00:00,6.17,0.0,5.6,16.2,84.0,18.2
2024-10-07 14:00:00,6.1,0.0,5.6,17.4,81.0,14.2
2024-10-07 15:00:00,6.12,0.0,5.6,17.8,88.0,14.1
2024-10-07 16:00:00,6.18,0.0,5.6,17.2,92.0,11.1
2024-10-07 17:00:00,6.15,0.0,5.6,17.4,95.0,7.1
2024-10-07 18:00:00,6.23,0.0,5.6,15.0,96.0,7.8
2024-10-07 19:00:00,6.22,0.0,5.6,13.8,97.0,4.3
2024-10-07 20:00:00,6.24,0.0,5.6,13.1,98.0,15.8
2024-10-07 21:00:00,6.2,0.0,5.6,13.7,99.0,8.4
2024-10-07 22:00:00,6.19,0.0,5.6,13.6,96.0,17.2
2024-10-07 23:00:00,6.17,0.0,5.6,12.7,90.0,23.1
2024-11-07 00:00:00,6.14,0.0,5.6,11.2,91.0,18.3
2024-11-07 01:00:00,6.12,0.0,0.0,10.1,89.0,17.1
2024-11-07 02:00:00,6.15,0.0,0.0,9.6,87.0,17.3
2024-11-07 03:00:00,6.06,0.0,0.0,9.8,90.0,16.6
2024-11-07 04:00:00,6.01,0.0,0.0,9.9,86.0,18.5
,,,,,,
2024-11-07 05:00:00,5.96,0.0,0.0,10.2,79.0,19.1
2024-11-07 06:00:00,5.91,0.0,0.0,10.3,65.0,19.3
2024-11-07 07:00:00,5.91,2.4,0.6,10.3,47.0,21.3
2024-11-07 08:00:00,5.84,3.8,1.8,10.3,45.0,21.7
2024-11-07 09:00:00,5.81,1.6,2.8,10.4,40.0,20.6
2024-11-07 10:00:00,5.77,0.0,2.8,10.8,49.0,20.1
2024-11-07 11:00:00,5.72,0.0,3.0,11.1,47.0,20.0
2024-11-07 12:00:00,5.71,1.2,4.2,11.2,43.0,18.9
2024-11-07 13:00:00,5.72,0.8,10.6,11.3,43.0,17.5
2024-11-07 14:00:00,5.71,20.0,16.4,11.1,42.0,14.2
2024-11-07 15:00:00,5.77,4.0,22.8,11.3,47.0,6.8
2024-11-07 16:00:00,5.85,3.8,27.0,11.7,65.0,8.6
2024-11-07 17:00:00,5.99,3.0,30.6,11.8,66.0,6.6
2024-11-07 18:00:00,6.15,6.6,34.0,11.9,77.0,8.9
2024-11-07 19:00:00,6.35,1.4,36.6,11.9,75.0,6.0
2024-11-07 20:00:00,6.54,5.0,39.2,12.1,78.0,4.7
2024-11-07 21:00:00,6.71,4.4,43.0,12.2,81.0,3.7
2024-11-07 22:00:00,6.86,2.2,45.6,12.3,86.0,5.1
2024-11-07 23:00:00,6.99,3.8,47.4,12.4,90.0,5.4
2024-12-07 00:00:00,7.11,1.2,49.0,12.4,90.0,6.6
2024-12-07 01:00:00,7.22,1.0,1.6,12.1,84.0,6.9
2024-12-07 02:00:00,7.29,0.0,2.0,12.1,77.0,3.6
2024-12-07 03:00:00,7.35,0.0,2.0,12.1,66.0,1.8
2024-12-07 04:00:00,7.38,0.0,2.0,12.1,57.0,3.3
2024-12-07 05:00:00,7.41,0.0,2.0,12.1,52.0,5.7
2024-12-07 06:00:00,7.43,0.0,2.0,12.1,46.0,9.5
2024-12-07 07:00:00,7.43,0.0,2.0,12.1,44.0,13.2
2024-12-07 08:00:00,7.4,0.0,2.0,12.1,45.0,13.6
2024-12-07 09:00:00,7.37,0.0,2.0,12.1,42.0,13.3
,,,,,,
2024-12-07 10:00:00,7.32,0.0,2.0,12.4,65.0,8.4
2024-12-07 11:00:00,7.26,0.0,2.0,13.0,46.0,8.2
2024-12-07 12:00:00,7.21,0.0,2.0,13.4,44.0,9.9
2024-12-07 13:00:00,7.14,0.0,2.0,13.9,45.0,10.6
2024-12-07 14:00:00,7.1,0.0,2.0,14.4,45.0,8.4
2024-12-07 15:00:00,7.05,0.0,2.0,14.9,59.0,2.6
2024-12-07 16:00:00,6.99,0.0,2.0,14.8,65.0,6.1
2024-12-07 17:00:00,6.96,0.0,2.0,14.6,64.0,6.3
2024-12-07 18:00:00,6.92,0.0,2.0,13.9,70.0,6.0
2024-12-07 19:00:00,6.86,0.0,2.0,13.5,78.0,8.2
2024-12-07 20:00:00,6.81,0.0,2.0,13.2,79.0,6.1
2024-12-07 21:00:00,6.77,0.0,2.0,12.8,83.0,6.5
2024-12-07 22:00:00,6.71,0.0,2.0,12.8,79.0,8.9
2024-12-07 23:00:00,6.66,0.0,2.0,12.7,78.0,11.0
2024-07-13 00:00:00,6.62,0.0,2.0,12.6,14.0,69.0
2024-07-13 01:00:00,6.57,0.0,0.0,12.5,14.4,69.0
2024-07-13 02:00:00,6.53,0.0,0.0,12.4,13.4,69.0
2024-07-13 03:00:00,6.49,0.0,0.0,12.3,13.7,64.0
2024-07-13 04:00:00,6.45,0.0,0.0,12.1,13.3,60.0
2024-07-13 05:00:00,6.42,0.0,0.8,11.7,14.1,54.0
2024-07-13 06:00:00,6.37,0.0,1.0,11.4,16.6,48.0
2024-07-13 07:00:00,6.34,0.0,1.0,11.5,18.1,47.0
2024-07-13 08:00:00,6.31,0.0,1.0,11.5,18.1,46.0
2024-07-13 09:00:00,6.28,0.0,1.0,11.8,17.3,45.0
2024-07-13 10:00:00,6.24,0.0,1.0,12.2,16.4,39.0
2024-07-13 11:00:00,6.19,0.0,1.0,12.8,16.3,38.0
2024-07-13 12:00:00,6.15,0.0,1.0,13.3,14.8,37.0
2024-07-13 13:00:00,6.12,0.0,1.0,14.0,15.5,37.0
2024-07-13 14:00:00,6.09,0.0,1.0,13.9,15.2,39.0
,,,,,,
2024-07-13 15:00:00,6.06,0.0,1.0,14.0,14.1,47.0
2024-07-13 16:00:00,6.03,0.0,1.2,13.7,15.4,49.0
2024-07-13 17:00:00,6.0,0.0,2.0,13.3,17.4,46.0
2024-07-13 18:00:00,5.97,2.8,5.0,13.1,16.7,48.0
2024-07-13 19:00:00,5.95,0.0,6.4,12.9,17.0,47.0
2024-07-13 20:00:00,5.92,3.0,7.8,12.9,18.1,48.0
2024-07-13 21:00:00,5.89,1.6,9.4,12.7,17.7,51.0
2024-07-13 22:00:00,5.88,3.2,11.4,12.7,15.3,57.0
2024-07-13 23:00:00,5.87,3.2,14.4,12.7,16.1,60.0
,,,,,,
2024-05-12 00:00:00,2.45,,0.0,22.4,17.2,61.0
2024-05-12 01:00:00,2.45,,0.0,22.6,17.5,62.0
2024-05-12 02:00:00,2.42,,0.0,22.6,16.4,62.0
2024-05-12 03:00:00,2.42,,0.0,22.2,17.0,58.0
2024-05-12 04:00:00,2.41,,0.0,21.7,16.5,53.0
2024-05-12 05:00:00,2.39,,0.0,21.1,16.7,49.0
2024-05-12 06:00:00,2.39,,0.0,20.8,17.1,43.0
2024-05-12 07:00:00,2.39,,0.0,20.8,17.3,37.0
2024-05-12 08:00:00,2.39,,0.0,21.0,17.4,34.0
2024-05-12 09:00:00,2.37,,0.0,21.7,17.8,32.0
2024-05-12 10:00:00,2.34,,0.0,22.8,16.6,27.0
2024-05-12 11:00:00,2.34,,0.0,23.6,17.6,27.0
2024-05-12 12:00:00,2.35,,0.0,25.0,17.8,27.0
2024-05-12 13:00:00,2.3,,0.0,26.1,18.1,28.0
2024-05-12 14:00:00,2.24,,0.0,27.4,15.1,32.0
2024-05-12 15:00:00,2.26,,0.0,27.3,14.6,39.0
2024-05-12 16:00:00,2.18,,0.0,27.4,16.4,39.0
2024-05-12 17:00:00,2.29,,0.0,26.5,16.6,43.0
2024-05-12 18:00:00,2.33,,0.0,25.5,17.3,47.0
2024-05-12 19:00:00,2.33,,0.0,24.6,18.6,47.0
2024-05-12 20:00:00,2.33,,0.0,23.6,17.7,47.0
2024-05-12 21:00:00,2.32,,0.0,22.2,16.8,47.0
2024-05-12 22:00:00,2.32,,0.0,21.6,15.5,51.0
2024-05-12 23:00:00,2.32,,0.0,20.9,16.6,52.0
2024-05-13 00:00:00,2.33,,0.0,20.9,17.1,53.0
2024-05-13 01:00:00,2.33,,0.0,20.7,17.7,54.0
2024-05-13 02:00:00,2.33,,0.0,20.3,16.9,54.0
2024-05-13 03:00:00,2.32,,0.0,20.1,17.9,51.0
2024-05-13 04:00:00,2.33,,0.0,19.7,18.3,48.0
,,,,,,
2024-05-13 05:00:00,2.33,,0.0,20.1,18.0,46.0
2024-05-13 06:00:00,2.34,,0.0,20.3,20.1,42.0
2024-05-13 07:00:00,2.33,,2.6,20.0,21.2,37.0
2024-05-13 08:00:00,2.33,,3.0,20.2,20.6,32.0
2024-05-13 09:00:00,2.3,,3.0,21.2,20.1,28.0
2024-05-13 10:00:00,2.3,,3.0,22.4,20.9,24.0
2024-05-13 11:00:00,2.29,,3.0,22.6,21.4,23.0
2024-05-13 12:00:00,2.27,,3.0,23.3,22.1,23.0
2024-05-13 13:00:00,2.27,,3.2,21.7,21.0,23.0
2024-05-13 14:00:00,2.29,,4.0,20.4,16.6,28.0
2024-05-13 15:00:00,2.29,,5.4,19.8,13.4,33.0
2024-05-13 16:00:00,2.3,,6.8,19.6,16.6,37.0
2024-05-13 17:00:00,2.3,,8.2,19.6,19.2,36.0
2024-05-13 18:00:00,2.35,,12.8,19.3,18.2,38.0
2024-05-13 19:00:00,2.36,,15.2,19.0,17.7,40.0
2024-05-13 20:00:00,2.38,,15.8,18.7,18.4,42.0
2024-05-13 21:00:00,2.41,,19.0,18.2,17.0,43.0
2024-05-13 22:00:00,2.45,,20.2,17.9,16.6,46.0
2024-05-13 23:00:00,2.52,,27.4,16.8,17.0,47.0
2024-05-14 00:00:00,2.58,,30.2,16.3,17.7,49.0
2024-05-14 01:00:00,2.61,,1.6,15.7,19.1,50.0
2024-05-14 02:00:00,2.7,,2.8,15.2,19.6,48.0
2024-05-14 03:00:00,2.77,,3.6,14.9,20.8,47.0
